,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_max_depth,param_max_features,param_min_samples_leaf,param_min_samples_split,param_n_estimators,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
225,0.019186973571777344,0.00048391358006909935,0.001402568817138672,0.0004902236736677193,10,,2,2,50,"{'max_depth': 10, 'max_features': None, 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 50}",,,,,,,,1
226,0.03910861015319824,0.003283901123702793,0.0021061420440673826,0.00020027582981561062,10,,2,2,100,"{'max_depth': 10, 'max_features': None, 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 100}",,,,,,,,1
227,0.08151330947875976,0.00953018697280807,0.003302907943725586,0.0002469249370564948,10,,2,2,200,"{'max_depth': 10, 'max_features': None, 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 200}",,,,,,,,1
228,0.018823003768920897,0.0006422504549223197,0.001412343978881836,0.000593429971926145,10,,2,5,50,"{'max_depth': 10, 'max_features': None, 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 50}",,,,,,,,1
229,0.03809752464294434,0.0020734557252372154,0.0021008014678955077,0.0002029688380755081,10,,2,5,100,"{'max_depth': 10, 'max_features': None, 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 100}",,,,,,,,1
230,0.07733325958251953,0.002896069227701828,0.0033048152923583984,0.0003991169627337008,10,,2,5,200,"{'max_depth': 10, 'max_features': None, 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 200}",,,,,,,,1
231,0.019466161727905273,0.0010314158139736807,0.0011005878448486328,0.00020108248403278455,10,,2,10,50,"{'max_depth': 10, 'max_features': None, 'min_samples_leaf': 2, 'min_samples_split': 10, 'n_estimators': 50}",,,,,,,,1
232,0.037665271759033205,0.001402755468942093,0.002103757858276367,0.00020188000232233632,10,,2,10,100,"{'max_depth': 10, 'max_features': None, 'min_samples_leaf': 2, 'min_samples_split': 10, 'n_estimators': 100}",,,,,,,,1
233,0.07487277984619141,0.0032584911917567724,0.003011941909790039,1.938388502519402e-05,10,,2,10,200,"{'max_depth': 10, 'max_features': None, 'min_samples_leaf': 2, 'min_samples_split': 10, 'n_estimators': 200}",,,,,,,,1
234,0.019466161727905273,0.0011509097960880179,0.0017024517059326173,0.0003991185008986951,10,,4,2,50,"{'max_depth': 10, 'max_features': None, 'min_samples_leaf': 4, 'min_samples_split': 2, 'n_estimators': 50}",,,,,,,,1
235,0.036142921447753905,0.0007367273378753001,0.0020006656646728515,0.0006324886519642343,10,,4,2,100,"{'max_depth': 10, 'max_features': None, 'min_samples_leaf': 4, 'min_samples_split': 2, 'n_estimators': 100}",,,,,,,,1
236,0.07514491081237792,0.0016703970633158373,0.002803611755371094,0.0005118422208562605,10,,4,2,200,"{'max_depth': 10, 'max_features': None, 'min_samples_leaf': 4, 'min_samples_split': 2, 'n_estimators': 200}",,,,,,,,1
